Desired velocity: 0.5
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
1.49997 1.29761 0.498 0.5 89 1.23675 -0.152386 100
1.49997 1.29761 0.505 0.5 88.25 1.23675 -0.152386 100
1.49997 1.29761 0.496 0.5 89.19 1.23675 -0.152386 100
1.49997 1.29761 0.504 0.5 88.35 1.23675 -0.152386 100
1.49997 1.29761 0.497 0.5 89.08 1.23675 -0.152386 100
1.49997 1.29761 0.497 0.5 89.11 1.23675 -0.152386 100
1.49997 1.29761 0.499 0.5 88.92 1.23675 -0.152386 100
1.35531 1.40849 0.497 0.5 89.15 1.07242 -0.041515 100
1.35531 1.40849 0.499 0.5 88.96 1.07242 -0.041515 100
1.35531 1.40849 0.509 0.5 87.87 1.07242 -0.041515 100
1.27631 1.45189 0.499 0.5 88.88 0.971516 0.00188696 100
1.23542 1.47166 0.497 0.5 89.11 0.924512 0.0216639 100
1.23542 1.47166 0.498 0.5 89.03 0.924512 0.0216639 100
1.19332 1.48832 0.497 0.5 89.16 0.882551 0.038325 100
1.19332 1.48832 0.499 0.5 88.97 0.882551 0.038325 100
1.19332 1.48832 0.496 0.5 89.31 0.882551 0.038325 100
1.10423 1.51817 0.499 0.5 89.02 0.788153 0.0681729 100
1.08078 1.52322 0.496 0.5 89.36 0.764759 0.073221 100
1.05855 1.5285 0.499 0.5 89.07 0.738255 0.0784969 100
1.0157 1.54104 0.499 0.5 89.08 0.697685 0.0910439 100
0.993253 1.5459 0.498 0.5 89.2 0.680415 0.0959009 100
0.993253 1.5459 0.499 0.5 89.11 0.680415 0.0959009 100
0.993253 1.5459 0.5 0.5 89.01 0.680415 0.0959009 100
0.901147 1.55663 0.501 0.5 88.9 0.585804 0.10663 100
0.878566 1.55894 0.498 0.5 89.22 0.566543 0.108941 100
0.878566 1.55894 0.501 0.5 88.91 0.566543 0.108941 100
0.832142 1.56226 0.499 0.5 89.12 0.528933 0.112259 100
0.810055 1.56216 0.5 0.5 89.02 0.506743 0.112157 100
0.810055 1.56216 0.5 0.5 89.02 0.506743 0.112157 100
0.810055 1.56216 0.499 0.5 89.13 0.506743 0.112157 100
0.71888 1.5573 0.502 0.5 88.81 0.415109 0.107296 100
0.695846 1.55376 0.499 0.5 89.12 0.390572 0.103758 100
0.650454 1.55261 0.499 0.5 89.13 0.337583 0.102606 100
0.62777 1.54995 0.503 0.5 88.7 0.312875 0.0999529 100
0.62777 1.54995 0.5 0.5 89 0.312875 0.0999529 100
0.62777 1.54995 0.511 0.5 87.79 0.312875 0.0999529 100
0.605734 1.54563 0.5 0.5 88.89 0.29205 0.095631 100
0.517103 1.52158 0.5 0.5 88.89 0.21605 0.0715799 90.9249
0.495177 1.51688 0.504 0.5 88.45 0.212542 0.0668809 87.4294
0.452407 1.5032 0.507 0.5 88.08 0.177567 0.053196 71.6008
0.452407 1.5032 0.497 0.5 89.11 0.177567 0.053196 72.1307
0.452407 1.5032 0.496 0.5 89.25 0.177567 0.053196 72.1848
0.452407 1.5032 0.498 0.5 89.07 0.177567 0.053196 72.0767
0.343784 1.45971 0.5 0.5 88.87 0.0438823 0.00971293 16.0674
0.323208 1.45042 0.5 0.5 88.87 0.0241668 0.000414968 6.34435
0.300662 1.44426 0.502 0.5 88.65 0.00271864 -0.00573909 -2.2115
0.278509 1.43727 0.503 0.5 88.52 0.0142442 -0.012729 -2.80626
0.278509 1.43727 0.505 0.5 88.27 0.0142442 -0.012729 -2.78083
0.278509 1.43727 0.507 0.5 88 0.0142442 -0.012729 -2.75561
0.278509 1.43727 0.509 0.5 87.71 0.0142442 -0.012729 -2.73059
0.169384 1.39519 0.506 0.5 87.95 0.0723647 -0.0548071 -9.01753
0.145814 1.391 0.506 0.5 87.89 0.0754166 -0.058998 -10.3188
0.099412 1.38211 0.508 0.5 87.61 0.0726231 -0.0678941 -15.2892
0.099412 1.38211 0.509 0.5 87.42 0.0726231 -0.0678941 -15.2237
0.099412 1.38211 0.51 0.5 87.22 0.0726231 -0.0678941 -15.1585
0.099412 1.38211 0.507 0.5 87.45 0.0726231 -0.0678941 -15.3549
-0.01862 1.36305 0.507 0.5 87.38 0.0753628 -0.086951 -23.9812
-0.04247 1.36001 0.513 0.5 86.65 0.0741795 -0.089992 -25.2479
-0.065755 1.35794 0.511 0.5 86.74 0.0691595 -0.092062 -27.6875
-0.111256 1.35055 0.51 0.5 86.74 0.0653775 -0.0994511 -32.2862
-0.134965 1.3485 0.51 0.5 86.64 0.0606771 -0.101505 -34.4632
-0.158358 1.34708 0.508 0.5 86.76 0.0618358 -0.102923 -35.0413
-0.181094 1.34361 0.512 0.5 86.24 0.0643087 -0.106388 -35.6764
-0.226585 1.33835 0.506 0.5 86.78 0.0616996 -0.111645 -39.4577
-0.250117 1.33591 0.508 0.5 86.5 0.0576096 -0.114088 -41.4486
-0.273685 1.33344 0.501 0.5 87.19 0.0453878 -0.116562 -46.4985
-0.29629 1.33167 0.503 0.5 86.96 0.0409079 -0.118335 -48.2612
-0.341336 1.3294 0.502 0.5 87.04 0.00770497 -0.120599 -57.8843
-0.364307 1.32813 0.5 0.5 87.24 0.0268563 -0.121866 -53.8616
Acheived waypoint: 3
-0.387017 1.32713 0.505 0.5 86.69 1.55495 -0.613584 100
-0.410613 1.32875 0.496 0.5 87.63 1.54104 -0.58998 100
-0.455944 1.32974 0.496 0.5 87.67 1.5736 -0.544645 100
-0.479223 1.32937 0.498 0.5 87.49 1.58063 -0.521368 100
-0.502016 1.32988 0.507 0.5 86.52 1.60498 -0.498573 100
-0.525194 1.33245 0.498 0.5 87.44 1.59781 -0.475382 100
-0.572851 1.33017 0.5 0.5 87.24 1.62256 -0.427737 100
-0.596416 1.32664 0.502 0.5 87.02 1.62209 -0.40419 100
-0.618741 1.31944 0.504 0.5 86.78 1.56483 -0.381901 100
