-1.01,-0.57
1.46,-0.57
1.46,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-1.21332 0.059344 0.0466025 0.3 -nan 0.88431 -0.629344 -100
-1.2122 0.057509 0.0430274 0.3 -nan 0.88791 -0.627509 -100
-1.21117 0.056169 0.0338702 0.3 -nan 0.887878 -0.626169 -100
-1.20935 0.053205 0.069512 0.3 -nan 0.89139 -0.623205 -100
-1.2084 0.051502 0.0390716 0.3 -nan 0.894411 -0.621502 -100
-1.20679 0.050095 0.0426151 0.3 -nan 0.883869 -0.620095 -100
-1.20605 0.048289 0.0391073 0.3 -nan 0.891905 -0.618289 -100
-1.20487 0.046293 0.0462285 0.3 -nan 0.893592 -0.616293 -100
-1.20256 0.042492 0.0891144 0.3 -nan 0.898777 -0.612492 -100
-1.20078 0.040555 0.0526687 0.3 -nan 0.891716 -0.610555 -100
-1.20021 0.038631 0.0401224 0.3 -nan 0.90112 -0.608631 -100
-1.19827 0.03518 0.0792569 0.3 -nan 0.903815 -0.60518 -100
-1.19737 0.033574 0.036854 0.3 -nan 0.906733 -0.603574 -100
-1.1965 0.031852 0.0385782 0.3 -nan 0.906356 -0.601852 -100
-1.195 0.03004 0.0470485 0.3 -nan 0.898345 -0.60004 -100
-1.19378 0.026563 0.0737089 0.3 -nan 0.909284 -0.596563 -100
-1.19288 0.024804 0.0394947 0.3 -nan 0.910665 -0.594804 -100
-1.19181 0.022813 0.0452381 0.3 -nan 0.91265 -0.592813 -100
-1.19078 0.020966 0.042246 0.3 -nan 0.916173 -0.590966 -100
-1.18908 0.017399 0.0791287 0.3 -nan 0.918271 -0.587399 -100
-1.18805 0.015459 0.0438594 0.3 -nan 0.918381 -0.585459 -100
-1.18717 0.0138 0.0375897 0.3 -nan 0.920994 -0.5838 -100
-1.18628 0.012032 0.0395501 0.3 -nan 0.923531 -0.582032 -100
-1.18428 0.007819 0.0933748 0.3 -nan 0.923111 -0.577819 -100
-1.18331 0.006056 0.040274 0.3 -nan 0.924792 -0.576056 -100
-1.18233 0.0041 0.0437314 0.3 -nan 0.926097 -0.5741 -100
-1.18139 0.0023 0.0406007 0.3 -nan 0.928666 -0.5723 -100
-1.18 -0.001117 0.0738396 0.3 -nan 0.932865 -0.568883 -100
-1.17843 -0.003166 0.051621 0.3 -nan 0.926027 -0.566834 -100
-1.17797 -0.005277 0.0432231 0.3 -nan 0.93457 -0.564723 -100
-1.17714 -0.007275 0.0432861 0.3 -nan 0.936694 -0.562725 -100
-1.17505 -0.011698 0.0978223 0.3 -nan 0.943004 -0.558302 -100
-1.17345 -0.013435 0.0471949 0.3 -nan 0.930376 -0.556565 -100
-1.17296 -0.015791 0.0481338 0.3 -nan 0.942074 -0.554209 -100
-1.17209 -0.017734 0.0425908 0.3 -nan 0.945892 -0.552266 -100
-1.17002 -0.022301 0.100269 0.3 -nan 0.955314 -0.547699 -100
-1.16859 -0.024566 0.053543 0.3 -nan 0.945682 -0.545434 -100
-1.16806 -0.027065 0.0511502 0.3 -nan 0.955122 -0.542935 -100
-1.16737 -0.029055 0.0421146 0.3 -nan 0.958669 -0.540945 -100
-1.16588 -0.033043 0.0851791 0.3 -nan 0.962053 -0.536957 -100
-1.16441 -0.034556 0.0422213 0.3 -nan 0.951264 -0.535444 -100
-1.16356 -0.036456 0.0416182 0.3 -nan 0.954425 -0.533544 -100
-1.16298 -0.039023 0.0526368 0.3 -nan 0.967151 -0.530977 -100
-1.16073 -0.04341 0.0986127 0.3 -nan 0.972986 -0.52659 -100
-1.15877 -0.045355 0.0552615 0.3 -nan 0.96367 -0.524645 -100
-1.15811 -0.04801 0.0547089 0.3 -nan 0.97387 -0.52199 -100
-1.15724 -0.050005 0.0434998 0.3 -nan 0.975331 -0.519995 -100
-1.15571 -0.053688 0.0798139 0.3 -nan 0.980832 -0.516312 -100
-1.15502 -0.055388 0.0366544 0.3 -nan 0.981727 -0.514612 -100
-1.15358 -0.056823 0.0406947 0.3 -nan 0.971115 -0.513177 -100
-1.15352 -0.058828 0.0401553 0.3 -nan 0.983328 -0.511172 -100
-1.15286 -0.060526 0.0364963 0.3 -nan 0.983926 -0.509474 -100
-1.15136 -0.064412 0.0832739 0.3 -nan 0.989467 -0.505588 -100
-1.15055 -0.066412 0.0431325 0.3 -nan 0.991634 -0.503588 -100
-1.14907 -0.068018 0.0436847 0.3 -nan 0.977091 -0.501982 -100
-1.1482 -0.072617 0.0936262 0.3 -nan 0.993124 -0.497383 -99.3939
-1.14753 -0.074589 0.0416152 0.3 -nan 0.994153 -0.495411 -100
